pdf,pagina_fisica,pagina_logica,seccion,numero_carta_token,clase_contenido,extracto_fuente_breve
Fantasy Tokens Edicion Mitica.pdf,6,5,Edición Mítica,MITICA-026,texto de cartas,"Elfo Adivinador. (nº026. Edición Mítica). Tipo: Token de Criatura. Coste/Fuerza: 10. ""Cuando esta carta entre en juego, mira la primera carta de tu mazo, si es de Elfo, ponla en tu mano, sino, ponla en la Pila de Descartes. Continua este pr"
Fantasy Tokens Edicion Mitica.pdf,6,5,Edición Mítica,MITICA-027,texto de cartas,"Elfo Duelista. (nº027. Edición Mítica). Tipo: Token de Criatura. Coste/Fuerza: 10. ""Cuando el Elfo Duelista entra en el tablero, puedes designar a cualquier criatura del jugador objetivo para usar la regla de Desafío con ella."""
Fantasy Tokens Edicion Mitica.pdf,6,5,Edición Mítica,MITICA-028,texto de cartas,"Elfo Cabalista. (nº028. Edición Mítica). Tipo: Token de Criatura. Coste/Fuerza: 10. ""Girar el Elfo Cabalista, pagar 5 Pasos: la criatura objetivo previene todo el daño de combate hasta el final del turno."""
Fantasy Tokens Edicion Mitica.pdf,6,5,Edición Mítica,MITICA-029,texto de cartas,"Alberich, el Rey de los Elfos. (nº029. Edición Mítica). Tipo: Token de Criatura/Señor de los Reinos. Coste/Fuerza: 20. ""Inmunidad a Recursos Rápidos, Eventos y habilidades. Pagar 5 de Fuerza: esta carta se transforma en una criatura. Pagar"
Fantasy Tokens Edicion Mitica.pdf,6,5,Edición Mítica,MITICA-030,texto de cartas,"Replicación. (nº030. Edición Mítica). Tipo: Recurso Rápido. Coste/Fuerza: 5. ""Suma 10 Pasos a tu Reserva. Manda esta carta a la Pila de Descartes."""
Fantasy Tokens Edicion Mitica.pdf,6,5,Edición Mítica,MITICA-031,texto de cartas,"Cantico de los Antepasados. (nº031. Edición Mítica). Tipo: Recurso Rápido. Coste: 5. ""El Evento, Recurso Rápido, Token de Criatura y/o Artefacto no tiene lugar al ser bajado. Remueve esta carta a la Pila de Descartes."""
Fantasy Tokens Edicion Mitica.pdf,6,5,Edición Mítica,MITICA-032,texto de cartas,"Susurros Escalofriantes. (nº032. Edición Mítica). Tipo: Evento. Coste: 10. ""Cuando esta carta entre al tablero de juego, mira las tres primeras cartas de la baraja del jugador objetivo, mándalas a la Pila de Descartes. Después, el dueño de"
Fantasy Tokens Edicion Mitica.pdf,6,5,Edición Mítica,MITICA-033,texto de cartas,"Viaje Hacia el Infinito. (nº033. Edición Mítica). Tipo: Recurso Rápido. Coste: 5. ""La carta de criatura objetivo es mandada a la Pila de Descartes. Después, busca en la Fantasy Tokens Edición Mítica Página 6 baraja mazo y mano del jugador y"
Fantasy Tokens Edicion Mitica.pdf,7,6,Edición Mítica,MITICA-034,texto de cartas,"Golpe Karmico. (nº034. Edición Mítica). Tipo: Evento. Coste: 10. ""Infringe daño a la criatura o jugador objetivo el equivalente al valor en Fuerza a una de tus criaturas o permanentes en juego, el cual enviaras a la Pila de Descartes. No pu"
Fantasy Tokens Edicion Mitica.pdf,7,6,Edición Mítica,MITICA-035,texto de cartas,"Estocada Magistral. (nº 035. Edición Mítica). Tipo: Evento. Coste: 5. ""Destruye el permanente objetivo y remuévelo a la Pila de Descartes. Envía después esta carta a la Pila."""
Fantasy Tokens Edicion Mitica.pdf,7,6,Edición Mítica,MITICA-036,texto de cartas,"Goblin Traicionero. (nº036. Edición Mítica). Tipo: Token de Criatura. Coste/Fuerza: 5. ""El Goblin Traicionero entra en juego girado. Pagar 5, girar esta carta: envía el Goblin Traicionero a la Pila, infringe 5 Heridas a la criatura o jugado"
Fantasy Tokens Edicion Mitica.pdf,7,6,Edición Mítica,MITICA-037,texto de cartas,"Goblin Espía. (nº037. Edición Mítica). Tipo: Token de Criatura. Coste/Fuerza: 5. ""Cuando esta carta entre en juego, anéxala al permanente objetivo, gírala. No puede usar sus habilidades, atacar o bloquear de forman normal, hasta que el Gobl"
Fantasy Tokens Edicion Mitica.pdf,7,6,Edición Mítica,MITICA-038,texto de cartas,"Goblin Kamikaze. (nº038. Edición Mítica). Tipo: Token de Criatura. Coste/Fuerza: 5. ""Cuando el Goblin Kamikaze entre en el tablero de juego, envíalo directamente a la Pila de Descartes, infringiendo a la criatura o jugador objetivo un nº de"
Fantasy Tokens Edicion Mitica.pdf,7,6,Edición Mítica,MITICA-039,texto de cartas,"Goblin Negociador. (nº039. Edición Mítica). Tipo: Token de Criatura. Coste/Fuerza: 5. ""Pagar 5 Pasos: arroja una moneda al aire, elige cara o cruz. Si aciertas, suma a tu Reserva de Pasos lo gastado más 5 Pasos de la Reserva del contrario y"
Fantasy Tokens Edicion Mitica.pdf,7,6,Edición Mítica,MITICA-040,texto de cartas,"Goblin Chapucero. (nº040. Edición Mítica). Tipo: Token de Criatura. Coste/Fuerza: 5. ""Pagar 5 Pasos: busca una carta de Artefacto o Equipo de tu mazo de recursos y ponla en tu mano, baraja tu mazo."""
Fantasy Tokens Edicion Mitica.pdf,7,6,Edición Mítica,MITICA-041,texto de cartas,"Goblin Volador. (nº041. Edición Mítica). Tipo: Token de Criatura. Coste/Fuerza: 5. ""Vuelo. El Goblin Volador no puede ser objetivo de Recursos Rápidos."""
Fantasy Tokens Edicion Mitica.pdf,7,6,Edición Mítica,MITICA-042,texto de cartas,"Graz, el General Goblin. (nº042. Edición Mítica). Tipo: Token de Criatura. Coste/Fuerza: 5. ""Cuando Graz baje a juego, puedes pagar hasta 5 Heridas para subir su Fuerza. Sigue siendo una carta con el mismo coste en Pasos base."""
Fantasy Tokens Edicion Mitica.pdf,7,6,Edición Mítica,MITICA-043,texto de cartas,"Zurullo, Vidente Goblin. (nº043. Edición Mítica). Tipo: Token de Criatura. Coste/Fuerza: 5. Pagar 5 Pasos: mira la mano del jugador objetivo, nombra una carta de ahí y no se podrá usar hasta que finalice el turno."""
Fantasy Tokens Edicion Mitica.pdf,7,6,Edición Mítica,MITICA-044,texto de cartas,"Kril, Consejero Goblin. (nº044. Edición Mítica). Tipo: Token de Criatura. Coste/Fuerza: 5. ""Cuando Kril entre en juego, busca en tu mazo de recursos tantas cartas de tipo Goblin como Pasos tengas en tu Reserva. A continuación, ponlos en tu"
Fantasy Tokens Edicion Mitica.pdf,7,6,Edición Mítica,MITICA-045,texto de cartas,"Ojo Podrido, Rey de los Goblin. (nº045. Edición Mítica). Tipo: Token de Criatura/Señor de los Reinos. Coste/Fuerza: 10. ""Inmunidad a Recursos Rápidos, Eventos y Habilidades. Pagar 5 de Fuerza: otorga +5 de Fuerza a todos los Goblins y Orcos"
Fantasy Tokens Edicion Mitica.pdf,8,7,Edición Mítica,MITICA-046,texto de cartas,"Música de las Esferas. (nº046. Edición Mítica). Tipo: Token de Evento. Coste: 10. ""Cuando esta carta entre en juego, busca 5 cartas al azar de tu mazo de recursos volteadas, elige tres, ponlas en tu mano. Las otras dos puedes jugarlas sin p"
Fantasy Tokens Edicion Mitica.pdf,8,7,Edición Mítica,MITICA-047,texto de cartas,"Negación Abismal. (nº047. Edición Mítica). Tipo: Token de Evento. Coste: 5 Pasos, 5 Heridas, 5 cartas del mazo a la Pila. ""Cuando la Negación Abismal entre al tablero de juego, envía todos los permanentes en mesa a la Pila de Descartes. Pue"
Fantasy Tokens Edicion Mitica.pdf,8,7,Edición Mítica,MITICA-048,texto de cartas,"Ira de los Antiguos. (nº048. Edición Mítica). Tipo: Token de Evento: Coste: 5 Pasos, 5 Heridas, 5 cartas del mazo a la Pila. ""Cuando la Ira de los Antiguos entre al tablero, envía todos los permanentes del jugador objetivo a su baraja, vací"
Fantasy Tokens Edicion Mitica.pdf,8,7,Edición Mítica,MITICA-049,texto de cartas,"Bucle Espacio/Temporal. (nº049. Edición Mítica). Tipo: Token de Evento. Coste: 5 Pasos, 5 Heridas, 5 cartas del mazo a la Pila. ""Cuando esta carta entre en el tablero, manda todos tus permanentes al mazo de recursos, el oponente hace lo mis"
Fantasy Tokens Edicion Mitica.pdf,8,7,Edición Mítica,MITICA-050,texto de cartas,"Cólera de Zorchang. (nº050. Edición Mítica). Tipo: Token de Evento. Coste: 5 Pasos, 5 Heridas, 5 cartas del mazo a la Pila de Descartes. ""Cuando la Cólera entre en el tablero de juego, infringe al jugador objetivo tantas Heridas como coste"
Fantasy Tokens Edicion Mitica.pdf,8,7,Edición Mítica,MITICA-051,texto de cartas,"La Hora Héxima. (nº051. Edición Mítica). Tipo: Token de Evento. Coste: 5 Pasos, 5 Heridas, 5 cartas del mazo a la Pila de Descartes. ""Cuenta hasta 10 cartas del mazo y mándalas a la Pila. Infringe Heridas igual al coste en Pasos de esas car"
Fantasy Tokens Edicion Mitica.pdf,8,7,Edición Mítica,MITICA-052,texto de cartas,"Orco Berseker. (nº052. Edición Mítica). Tipo: Token de Criatura. Coste/Fuerza: 10. ""El Orco Berseker no se gira al atacar. Dureza (la criatura obtiene +2 a su Fuerza por cada criatura que lo bloquee)."
Fantasy Tokens Edicion Mitica.pdf,8,7,Edición Mítica,MITICA-053,texto de cartas,"Orco Batidor. (nº053. Edición Mítica). Tipo: Token de Criatura. Coste/Fuerza: 10. ""El Orco Batidor tiene la siguiente habilidad: gira el Orco, pagar 5: infringe 5 Heridas a la criatura o jugador objetivo."""
Fantasy Tokens Edicion Mitica.pdf,8,7,Edición Mítica,MITICA-054,texto de cartas,"Orco Mercenario. (nº054. Edición Mítica). Tipo: Token de Criatura. Coste/Fuerza: 10. ""Dureza. El Orco Mercenario no se gira al atacar. Si este Token es girado de alguna forma, no se endereza de forma normal."""
Fantasy Tokens Edicion Mitica.pdf,8,7,Edición Mítica,MITICA-055,texto de cartas,"Orco Cavernario. (nº055. Edición Mítica). Tipo: Token de Criatura. Coste/Fuerza: 10. ""Dureza. El Orco Cavernario, cuando entra al tablero de juego, declara Duelo sobre la criatura objetivo que posee el oponente. Si no hay criaturas que desa"
Fantasy Tokens Edicion Mitica.pdf,8,7,Edición Mítica,MITICA-056,texto de cartas,"Orco Sargento. (nº056. Edición Mítica). Tipo: Token de Criatura. Coste/Fuerza: 15. ""El Orco Sargento no se gira al atacar. Inmunidad a Recursos Rápidos, otorga +5 a la Fuerza a todos los demás tipos de criatura Orco, Goblin, Elfo Oscuro o Z"
Fantasy Tokens Edicion Mitica.pdf,8,7,Edición Mítica,MITICA-057,texto de cartas,"Orco Chamán. (nº057. Edición Mítica). Tipo: Token de Criatura. Coste/Fuerza: 10. ""Sacrificar o remover un Orco a la Pila de Descartes sin transmutar: busca una carta de Fantasy Tokens Edición Mítica Página 8 Recurso Rápido de tu mazo de Rec"
Fantasy Tokens Edicion Mitica.pdf,9,8,Edición Mítica,MITICA-058,texto de cartas,"Orco Anciano. (nº058. Edición Mítica). Tipo: Token de Criatura. Coste/Fuerza: 10. ""El Orco Anciano no se gira al atacar. Si esta carta fuera a ir a la Pila de Descartes, o fuera transmutada, busca una carta de Orco de tu mazo de Recursos y"
Fantasy Tokens Edicion Mitica.pdf,9,8,Edición Mítica,MITICA-059,texto de cartas,"Furia Sangrienta, Rey de los Orcos. (nº059. Edición Mítica). Tipo: Token de Criatura/Señor de los Reinos. Coste/Fuerza: 20. ""Inmunidad a Eventos, Recursos Rápidos y Habilidades de permanentes. Pagar 5 de Fuerza: todos los Orcos, Goblins y E"
Fantasy Tokens Edicion Mitica.pdf,9,8,Edición Mítica,MITICA-060,texto de cartas,"Rito Ancestral. (nº060. Edición Mítica). Tipo: Recurso Rápido. Coste: 10. ""Busca cinco cartas del mismo tipo de tu mazo de Recursos, elige dos de ellas y ponlas en tu mano, el resto envíalas a la Pila de Descartes. Remueve esta carta a la P"
Fantasy Tokens Edicion Mitica.pdf,9,8,Edición Mítica,MITICA-061,texto de cartas,"Poder Primigenio. (nº061. Edición Mítica). Tipo: Recurso Rápido. Coste: 10. ""Hasta el final del turno, no existe Fase de Combate. Remueve esta carta a la Pila de Descartes."""
Fantasy Tokens Edicion Mitica.pdf,9,8,Edición Mítica,MITICA-062,texto de cartas,"Pacto de los Sabios. (nº062. Edición Mítica). Tipo: Recurso Rápido. Coste: 10. ""Hasta el final del turno, no existe Fase de Robo. Remueve esta carta a la Pila de Descartes."""
Fantasy Tokens Edicion Mitica.pdf,9,8,Edición Mítica,MITICA-063,texto de cartas,"Pacto Siniestro. (nº063. Edición Mítica). Tipo: Evento. Coste: 10. ""Esta carta entra en juego siendo un permanente con la siguiente habilidad, y no puede ser transmutado o destruido de ninguna forma: no existe paso de enderezar o Fase de Ma"
Fantasy Tokens Edicion Mitica.pdf,9,8,Edición Mítica,MITICA-064,texto de cartas,"Posesión Chamánica. (nº064. Edición Mítica). Tipo: Recurso Rápido. Coste: 10. ""Asume el control de la criatura legendaria objetivo hasta el final del turno, después remueve esta carta a la Pila de Descartes."""
Fantasy Tokens Edicion Mitica.pdf,9,8,Edición Mítica,MITICA-065,texto de cartas,"Zombi de la Ciénaga. (nº065. Edición Mítica). Tipo: Token de Criatura. Coste/Fuerza: 5. ""El Zombi de la Ciénaga entra en juego girado. Infectar: cada vez que haga daño de combate a una criatura, esta pierde 5 puntos a su Fuerza, aunque sigu"
Fantasy Tokens Edicion Mitica.pdf,9,8,Edición Mítica,MITICA-066,texto de cartas,"Zombi de la Horda. (nº066. Edición Mítica). Tipo: Token de Criatura. Coste/Fuerza: 5. ""Cuando el Zombi de la Horda entre a juego, busca una carta con el mismo nombre en tu mazo de Recursos y ponla en tu mano, a continuación, baraja."""
Fantasy Tokens Edicion Mitica.pdf,9,8,Edición Mítica,MITICA-067,texto de cartas,"Zombi Guerrero. (nº067. Edición Mítica). Tipo: Token de Criatura. Coste/Fuerza: 10. ""Dureza, no se gira al atacar. Pagar 5 Pasos: el Zombi objetivo previene los 5 primeros puntos de Heridas por daño recibido de cualquier fuente."""
Fantasy Tokens Edicion Mitica.pdf,9,8,Edición Mítica,MITICA-068,texto de cartas,"Zombi Arcanista. (nº068. Edición Mítica). Tipo: Token de Criatura. Coste/Fuerza: 10. ""Pagar 5 Pasos, gira el Zombi Arcanista: busca una carta de Recurso Rápido o Evento de tu mazo de Recursos, ponla en tu mano, baraja."""
Fantasy Tokens Edicion Mitica.pdf,9,8,Edición Mítica,MITICA-069,texto de cartas,"Zombi Sargento. (nº069. Edición Mítica). Tipo: Token de Criatura. Coste/Fuerza: 10. ""Todos los demás zombis obtienen +5 a su Fuerza. Inmunidad a Recursos Rápidos."""
Fantasy Tokens Edicion Mitica.pdf,9,8,Edición Mítica,MITICA-070,texto de cartas,"Zombi Táctico. (nº070. Edición Mítica). Tipo: Token de Criatura. Coste/Fuerza: 10. ""Siempre que un Zombi vaya a la Pila de Descartes, gira el Zombi Táctico: envía ese Token desde la Pila a tu mazo de Recursos, baraja."" Fantasy Tokens Edició"
Fantasy Tokens Edicion Mitica.pdf,10,9,Edición Mítica,MITICA-071,texto de cartas,"El Nigromante. (nº071. Edición Mítica). Tipo: Token de Criatura. Coste/Fuerza: 10. ""Siempre que una criatura fuera a ir a la Pila de Descartes, puedes pagar 5 Pasos: pon bajo tu control una ficha de Zombi de Fuerza 5. Esta ficha no puede se"
Fantasy Tokens Edicion Mitica.pdf,10,9,Edición Mítica,MITICA-072,texto de cartas,"Aberración Necrótica. (nº072. Edición Mítica). Tipo: Token de Criatura. Coste/Fuerza: 10 Heridas, 5 Pasos, 5 cartas del mazo a la Pila de Descartes. ""La Aberración entra en juego girada, y es inmune a Recursos Rápidos y Eventos. Destruir un"
Fantasy Tokens Edicion Mitica.pdf,10,9,Edición Mítica,MITICA-073,texto de cartas,"Aberración del Abismo. (nº073. Edición Mítica). Tipo: Token de Criatura. Coste/Fuerza: 20. ""La Aberración entra en juego girada. Inmunidad a Eventos y Recursos Rápidos. Pagar 10 Heridas: endereza la Aberración, destruye todos los permanente"
Fantasy Tokens Edicion Mitica.pdf,10,9,Edición Mítica,MITICA-074,texto de cartas,"Señor de los Muertos. (nº074. Edición Mítica). Tipo: Token de Criatura. Coste/Fuerza: 15. ""El Señor de los Muertos no puede ser enviado a la Pila de Descartes, si fuera a ser destruido, mándalo a tu mano. +5 a la Fuerza a todas las criatura"
Fantasy Tokens Edicion Mitica.pdf,10,9,Edición Mítica,MITICA-075,texto de cartas,"Pazuzu, Señor Liche. (nº075. Edición Mítica). Tipo: Token de Criatura/Señor de los Reinos. Coste/Fuerza: 20. ""Pagar 5 de Fuerza: todos los monstruos de tipo Primigenio, Aberración o Zombi obtienen +5 a su Fuerza hasta el fin del turno. Paga"
Fantasy Tokens Edicion Mitica.pdf,10,9,Edición Mítica,MITICA-076,texto de cartas,"Revelación Cósmica. (nº076. Edición Mítica). Tipo: Recurso Rápido. Coste: 5. ""Nombra una carta de tu mazo, comienza a mandar cartas de tu mazo de Recursos a la Pila, hasta que la encuentres y ponla en tu mano. Manda esta carta a la Pila de"
Fantasy Tokens Edicion Mitica.pdf,10,9,Edición Mítica,MITICA-077,texto de cartas,"Gema del Conocimiento. (nº077. Edición Mítica). Tipo: Evento. Coste: 5. ""La Gema del Conocimiento es Indestructible. En cada Fase de Mantenimiento, mira las tres primeras cartas de tu mazo de Recursos, escoge una de ellas, manda el resto a"
Fantasy Tokens Edicion Mitica.pdf,10,9,Edición Mítica,MITICA-078,texto de cartas,"Gema del Génesis. (nº078. Edición Mítica). Tipo: Evento. Coste: 5. ""La Gema del Génesis es Indestructible. En cada Fase de Mantenimiento, roba tres cartas de tu mazo, baraja."""
Fantasy Tokens Edicion Mitica.pdf,10,9,Edición Mítica,MITICA-079,texto de cartas,"Gema de la Vida. (nº079. Edición Mítica). Tipo: Evento. Coste: 5. ""La Gema de la Vida es Indestructible. En cada Fase de Mantenimiento, ganas tres Heridas hasta llegar a tu máximo permitido."""
Fantasy Tokens Edicion Mitica.pdf,10,9,Edición Mítica,MITICA-080,texto de cartas,"Gema de la Abundancia. (nº080. Edición Mítica). Tipo: Evento. Coste: 5. ""La Gema de la Abundancia es Indestructible. En cada Fase de Mantenimiento, suma tres Pasos adicionales a tu Reserva."""
Fantasy Tokens Edicion Mitica.pdf,10,9,Edición Mítica,MITICA-081,texto de cartas,"Gema del Atardecer. (nº081. Edición Mítica). Tipo: Evento. Coste: 5. ""La Gema del Atardecer es Indestructible. En cada Fase de Mantenimiento el jugador objetivo descarta hasta tres cartas de su mano."""
Fantasy Tokens Edicion Mitica.pdf,10,9,Edición Mítica,MITICA-082,texto de cartas,"Gema de las Tinieblas. (nº082. Edición Mítica). Tipo: Evento. Coste: 5. ""La Gema de las Tinieblas es Indestructible. En cada Fase de Mantenimiento, el jugador objetivo pierde tres vidas."""
Fantasy Tokens Edicion Mitica.pdf,10,9,Edición Mítica,MITICA-083,texto de cartas,"Gema de la Escasez. (nº083. Edición Mítica). Tipo: Evento. Coste: 5. ""La Gema de la Escasez es Indestructible. En cada Fase de Mantenimiento, el jugador objetivo pierde tres Pasos de su Reserva."" Fantasy Tokens Edición Mítica Página 10"
Fantasy Tokens Edicion Mitica.pdf,11,10,Edición Mítica,MITICA-084,texto de cartas,"Gema de la Tormenta. (nº084. Edición Mítica). Tipo: Evento. Coste: 5. ""La Gema de la Tormenta es Indestructible. En cada Fase de Mantenimiento, infringe tres Heridas a la criatura o jugador objetivo."""
Fantasy Tokens Edicion Mitica.pdf,11,10,Edición Mítica,MITICA-085,texto de cartas,"Gema de la Naturaleza. (nº085. Edición Mítica). Tipo: Evento. Coste: 5. ""La Gema de la Naturaleza es Indestructible. Reduce en un Paso el coste de todas las criaturas."""
Fantasy Tokens Edicion Mitica.pdf,11,10,Edición Mítica,MITICA-086,texto de cartas,"Pétalo del Verano. (nº086. Edición Mítica). Tipo: Evento. Coste: 5 Heridas. ""Suma cinco Pasos a tu Reserva. Remueve esta carta a la Pila de Descartes."""
Fantasy Tokens Edicion Mitica.pdf,11,10,Edición Mítica,MITICA-087,texto de cartas,"Pétalo del Invierno. (nº087. Edición Mítica). Tipo: Evento. Coste: 5 cartas del mazo a la Pila. ""Suma cinco Pasos a tu Reserva. Manda este naipe a la Pila de Descartes y descártate de una carta de tu mano."""
Fantasy Tokens Edicion Mitica.pdf,11,10,Edición Mítica,MITICA-088,texto de cartas,"Pétalo de Arcadia. (nº088. Edición Mítica). Tipo: Evento. Coste: 10 Heridas/Turno. ""El Pétalo de Arcadia es Indestructible, y absorbe cinco Pasos del jugador objetivo por turno. Si dejas de pagar su coste de mantenimiento, envíalo a la Pila"
Fantasy Tokens Edicion Mitica.pdf,11,10,Edición Mítica,MITICA-089,texto de cartas,"Aprendiz de Mago. (nº089. Edición Mítica). Tipo: Evento Legendario. Coste: 10. ""El Aprendiz es Indestructible, inmune a Eventos y Recursos Rápidos. Pagar cinco Pasos: busca tres cartas de tu mazo, elige una de ellas, ponla en tu mano y el r"
Fantasy Tokens Edicion Mitica.pdf,11,10,Edición Mítica,MITICA-090,texto de cartas,"Marioneta Animada. (nº090. Edición Mítica). Tipo: Evento Legendario. Coste: 10. ""La Marioneta es un permanente Indestructible. Pagar diez Pasos: transforma la Marioneta en cualquier permanente de tu baraja hasta el fin del turno siguiente."""
Fantasy Tokens Edicion Mitica.pdf,11,10,Edición Mítica,MITICA-100,texto de cartas,"Fragmento de Pirita. (nº100. Edición Mítica). Tipo: Evento Legendario. Coste: 10. ""El Fragmento de Pirita es Indestructible. En cada Fase de Mantenimiento, tira una moneda a cara o cruz: si ganas, roba cinco Pasos de la Reserva del oponente"
Fantasy Tokens Edicion Mitica.pdf,11,10,Edición Mítica,MITICA-101,texto de cartas,"Fragmento de Máscara. (nº101. Edición Mítica). Tipo: Evento Legendario. Coste: 10. ""El Fragmento de Máscara es removido a la Pila de Descartes según sale a juego. El oponente deja su mano en la Pila de Descartes y pone la mitad de su mazo e"
Fantasy Tokens Edicion Mitica.pdf,11,10,Edición Mítica,MITICA-102,texto de cartas,"Canticos del Antiguo Chamán, (nº102. Edición Mítica). Tipo: Recurso Legendario. Coste: 10. ""Descarta tu mano, roba seis cartas, pierdes quince Heridas, manda la mitad de tu mazo a la Pila de Descartes."""
Fantasy Tokens Edicion Mitica.pdf,11,10,Edición Mítica,MITICA-103,texto de cartas,"Cetro del Bufón. (nº103. Edición Mítica). Tipo: Artefacto Legendario. Coste: 20. ""Este Token es un permanente Indestructible. Pagar cinco Pasos: juega una carta de tu mano sin pagar su coste, pierdes tantas Heridas como su valor en Pasos. R"
Fantasy Tokens Edicion Mitica.pdf,11,10,Edición Mítica,MITICA-104,texto de cartas,"Cáliz Místico. (nº104. Edición Mítica). Tipo: Artefacto Legendario. Coste: 50. ""Este naipe es un permanente Indestructible, inmune a Eventos y Recurso Rápidos o Habilidades. Si al final de la partida tienes el Cáliz, ganas esta ronda. Manda"
Fantasy Tokens Edicion Mitica.pdf,11,10,Edición Mítica,MITICA-105,texto de cartas,"Esfinge Ancestral. (nº105. Edición Mítica). Tipo: Criatura Legendaria. Coste/Fuerza: 25. Vuelo, Dureza, no se gira al atacar, inmune a Eventos y Recursos Rápidos. Mandar veinticinco cartas a la Pila desde tu mazo: juega la Esfinge sin pagar"
Fantasy Tokens Edicion Mitica.pdf,11,10,Edición Mítica,MITICA-106,texto de cartas,"Zorchang, el Señor de la Magia. (nº106, Edición Mítica). Tipo: Señor de los Reinos. Coste: 30. ""Pagar cinco de Fuerza: infringe cinco Heridas a la criatura y o jugador Fantasy Tokens Edición Mítica Página 11 objetivo, roba una carta por Her"
Fantasy Tokens Edicion Mitica.pdf,12,11,Edición Mítica,MITICA-107,texto de cartas,"Golem Primordial. (nº107. Edición Mítica). Tipo: Artefacto Legendario. Coste: 20. ""El Golem Primordial es Indestructible e inmune a Eventos y Recursos Rápidos, pero no puede ser enderezado de manera normal. Pagar diez Pasos, enderezar el Go"
Fantasy Tokens Edicion Mitica.pdf,12,11,Edición Mítica,MITICA-108,texto de cartas,"Cronos, el Devorador. (nº108. Edición Mítica). Tipo: Criatura Divina/Deidad. Coste: 25. ""Cronos es un permanente Indestructible, inmune a Eventos y Recursos Rápidos o Habilidades. En cada mantenimiento, gira tres permanentes del jugador obj"
Fantasy Tokens Edicion Mitica.pdf,12,11,Edición Mítica,MITICA-109,texto de cartas,"Otra Dimensión. (nº109. Edición Mítica). Tipo: Recurso Rápido. Coste: 25. ""Puedes pagar veinticinco Heridas en vez del coste en Pasos de esta carta, o mandar veinticinco cartas del mazo a la Pila. Cuando este naipe entre en juego, remueve t"
Fantasy Tokens Edicion Mitica.pdf,12,11,Edición Mítica,MITICA-110,texto de cartas,"Prisma del Tiempo. (nº110. Edición Mítica). Tipo: Evento. Coste: 10. ""El Prisma del Tiempo es un permanente Indestructible. Pagar diez Pasos: coge un turno extra después de este. Remover el Prisma a la Pila: coge un turno extra después de e"
Fantasy Tokens Edicion Mitica.pdf,12,11,Edición Mítica,MITICA-111,texto de cartas,"Runa del Éter. (nº111. Edición Mítica). Tipo: Evento Legendario. Coste: 10. ""Cuando la Runa del Éter entre en juego, se transforma en un permanente Indestructible, mientras este en juego, no recibes daño de combate, Recursos Rápidos o Habil"
Fantasy Tokens Edicion Mitica.pdf,12,11,Edición Mítica,MITICA-112,texto de cartas,"El Inmortal Errante. (nº112. Edición Mítica). Tipo: Criatura Legendaria. Coste: 5. ""Puedes mandar cinco cartas del mazo a la Pila en vez de pagar el coste en Pasos del Inmortal. Indestructible, no se gira al atacar. Pagar 5 Pasos: manda el"
Fantasy Tokens Edicion Mitica.pdf,12,11,Edición Mítica,MITICA-113,texto de cartas,"Duelo Final. (nº113. Edición Mítica). Tipo: Evento Legendario. Coste: 25. ""En tu Fase Legendaria, cada jugador manda cartas del mazo a la Pila de Descartes, infringiendo a su oponente tantas Heridas como cartas hasta acabar el mazo. Sino ga"
Fantasy Tokens Edicion Mitica.pdf,12,11,Edición Mítica,MITICA-114,texto de cartas,"Transmutación de las Esferas. (nº114. Edición Mítica). Tipo: Evento Legendario. Coste: 20. ""En tu Fase Legendaria, transforma todos los permanentes de la mesa en fichas de Pixie de Fuerza cinco. Estas fichas no pueden ser transmutadas."""
Fantasy Tokens Edicion Mitica.pdf,12,11,Edición Mítica,MITICA-115,texto de cartas,"Akeless, la Sombra del Abismo. (nº115. Edición Mítica). Tipo: Señor del Abismo. Coste: 50, o manda cincuenta cartas de tu mazo a la Pila y pierde cincuenta Heridas. ""Inmunidad a Eventos, Recursos Rápidos y Habilidades, Indestructible. Pagar"
Fantasy Tokens Edicion Mitica.pdf,13,12,Edición Mítica,MITICA-116,texto de cartas,"Lanza Solar. (nº116. Edición Mítica). Tipo: Artefacto Legendario. Coste: 10. ""La Lanza Solar se equipa por cero Pasos a la criatura objetivo, y la hace inmune a Eventos y Recursos Rápidos, otorgando +10 a su Fuerza. No se gira al atacar."""
Fantasy Tokens Edicion Mitica.pdf,13,12,Edición Mítica,MITICA-117,texto de cartas,"Imperfección. (nº117. Edición Mítica). Tipo: Recurso Rápido. Coste: 10. ""Escoge tres permanentes del jugador objetivo, súbeselos a la mano, no pueden ser transmutados. Remueve este naipe a la Pila de Descartes."""
Fantasy Tokens Edicion Mitica.pdf,13,12,Edición Mítica,MITICA-118,texto de cartas,"Elfo Oscuro. (nº118. Edición Mítica). Tipo: Token de Criatura. Coste/Fuerza: 10. ""Dureza, no se gira al atacar. Siempre que el Elfo Oscuro haga daño letal a una criatura, no puede ser transmutada."""
Fantasy Tokens Edicion Mitica.pdf,13,12,Edición Mítica,MITICA-119,texto de cartas,"Elfo Oscuro Duelista. (nº119. Edición Mítica). Tipo: Token de Criatura. Coste/Fuerza: 10. ""Dureza, inmunidad a Recursos Rápidos, ataca dos veces."""
